PC6,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area
1012EG,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012EH,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012EJ,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012EK,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012EL,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012EM,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012EN,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012EP,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012ER,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012ES,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012ET,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012EV,0.0,6.2335,0.0,0.0,0.0,0.0,1.0152
1012EW,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012EX,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012EZ,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012GA,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012GB,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012GC,0.1378,6.33415,0.44055,0.0,0.0,0.0,1.045
1012GD,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012GE,0.61885,6.7966,0.01065,0.0,0.0,0.0,1.2254500000000002
1012GG,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012GH,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012GJ,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012GK,0.34485,6.336,0.4512,0.0,0.0,0.0,0.38555
1012GL,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012GM,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012GN,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012GP,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012GR,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012GS,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012GT,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012GV,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012GW,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012GX,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012GZ,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HA,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HB,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HC,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HD,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HE,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HG,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HH,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HJ,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HK,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HL,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HM,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HN,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HP,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HR,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HS,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012HT,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012HV,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012HW,0.61885,6.7966,0.01065,0.0,0.0,0.0,1.2254500000000002
1012HX,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012HZ,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JA,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JB,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JC,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JD,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012JE,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012JG,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012JH,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JJ,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JK,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JL,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JM,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012JN,0.5629500000000001,8.0714,0.01065,0.0,0.0,0.0,0.1951
1012JP,1.2948,4.44685,0.0,0.0,0.0,0.0,1.5805000000000002
1012JS,0.34485,6.336,0.4512,0.0,0.0,0.0,0.38555
1012JT,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JV,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JW,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012JZ,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012KB,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012KC,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KD,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KE,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KG,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KH,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KJ,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KK,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KL,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KM,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KN,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KP,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1012KR,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012KS,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012KT,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012KV,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012KW,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012KX,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012KZ,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012LA,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012LB,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012LC,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012LD,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012LE,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012LG,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012LH,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012LJ,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012LK,1.2389000000000001,5.72165,0.0,0.0,0.0,0.0,0.55015
1012LL,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LM,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LN,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LP,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LR,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012LS,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012LT,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LV,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LW,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LX,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012LZ,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012MA,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012MB,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012MC,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012MD,1.2389000000000001,5.72165,0.0,0.0,0.0,0.0,0.55015
1012ME,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012MG,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012MH,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012MJ,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012MK,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012ML,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012MN,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012MP,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012MR,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012MS,1.2389000000000001,5.72165,0.0,0.0,0.0,0.0,0.55015
1012MT,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012MV,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012MX,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012MZ,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012NA,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012NB,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012NC,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012ND,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012NE,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NG,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NH,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NJ,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NK,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NL,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NM,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NN,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012NP,0.78175,6.89645,0.0634,0.0,0.0,0.0,0.0
1012NR,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012NS,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012NT,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012NV,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012NW,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012NX,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012NZ,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PA,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PB,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PC,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PD,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PE,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PG,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PH,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PJ,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PK,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PL,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PM,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PN,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PP,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PR,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012PS,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012PT,1.2389000000000001,5.72165,0.0,0.0,0.0,0.0,0.55015
1012PV,1.2389000000000001,5.72165,0.0,0.0,0.0,0.0,0.55015
1012PW,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012PX,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012PZ,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012RA,0.8236,5.1596,0.0,0.0,0.0,0.0,2.0607
1012RB,0.96465,5.265750000000001,0.2678,0.0,0.0,0.0,0.39055
1012RC,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012RD,1.2389000000000001,5.72165,0.0,0.0,0.0,0.0,0.55015
1012RE,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012RG,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012RH,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012RJ,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012RK,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012RL,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012RM,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012RN,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RP,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RR,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RS,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RT,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RV,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RW,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RX,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012RZ,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012SB,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012SC,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SE,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SG,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SH,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SJ,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SK,1.2445499999999998,4.00595,0.0,0.0,0.0,0.0,0.7356
1012SL,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SM,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SN,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012SP,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012SR,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012ST,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012SV,1.2445499999999998,4.00595,0.0,0.0,0.0,0.0,0.7356
1012SW,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012SX,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012SZ,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012TA,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012TB,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012TC,1.2445499999999998,4.00595,0.0,0.0,0.0,0.0,0.7356
1012TD,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TE,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TG,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TH,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TJ,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TK,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012TL,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012TM,1.5890499999999999,3.9121500000000005,0.0,0.0,0.0,0.0,0.94615
1012TN,1.766,3.7341,0.0,0.0,0.0,0.0,1.1003
1012TP,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012TR,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012TS,1.2445499999999998,4.00595,0.0,0.0,0.0,0.0,0.7356
1012TT,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TV,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TW,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TX,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012TZ,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VA,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VB,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VC,1.4121,4.0902,0.0,0.0,0.0,0.0,0.792
1012VD,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VE,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VG,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VH,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VJ,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VK,1.077,3.9217,0.0,0.0,0.0,0.0,0.6792
1012VM,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VN,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VP,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VR,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VS,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VT,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VV,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VW,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VX,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012VZ,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WB,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WC,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WE,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WG,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WH,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WJ,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WK,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WL,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012WN,0.8647,4.42645,0.3031,0.0,0.0,0.0,0.7824500000000001
1012WP,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012WR,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012WS,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012WT,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012WV,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012WX,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012WZ,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012XA,0.96465,5.265750000000001,0.2678,0.0,0.0,0.0,0.39055
1012XB,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XC,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XD,0.8517,6.0837,0.1268,0.0,0.0,0.0,0.0
1012XE,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XG,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XH,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XJ,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XK,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XL,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XM,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XN,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XP,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XR,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XS,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XT,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012XV,0.6518,4.4051,0.1974,0.0,0.0,0.0,0.7838
1012XW,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012XX,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012XZ,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012ZA,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012ZD,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012ZE,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012ZG,0.0,8.4299,0.0,0.0,0.0,0.0,1.7091
1012ZH,1.09005,6.08385,0.01065,0.0,0.0,0.0,0.74525
1012ZJ,0.4141,8.4336,0.0213,0.0,0.0,0.0,0.3902
1012ZK,0.7118,7.7092,0.0,0.0,0.0,0.0,0.0
1012ZL,1.0776,4.4478,0.4088,0.0,0.0,0.0,0.7811
1012ZX,0.2756,4.2384,0.8811,0.0,0.0,0.0,0.3809
1013AA,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013AC,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013AD,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013AE,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013AG,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013AJ,0.1591,1.367,0.8806,0.0,0.0,0.0,23.2182
1013AK,8.7418,56.13315,23.9817,2.3301,0.0,0.0,93.10040000000001
1013AL,0.1591,1.367,0.8806,0.0,0.0,0.0,23.2182
1013AM,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013AP,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013AR,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013AS,0.1591,1.367,0.8806,0.0,0.0,0.0,23.2182
1013AW,0.1591,1.367,0.8806,0.0,0.0,0.0,23.2182
1013AZ,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013BB,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BC,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BD,8.7418,56.13315,23.9817,2.3301,0.0,0.0,93.10040000000001
1013BE,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BG,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BH,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013BJ,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BK,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BL,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BM,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BN,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BP,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013BR,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013BS,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BT,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013BV,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013BX,2.2646333333333333,6.485566666666667,0.29460000000000003,0.0,0.0,0.0,14.2025
1013BZ,0.65825,6.73845,0.0,0.0,0.0,0.0,1.0304
1013CA,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CB,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CC,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CD,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CE,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CG,5.8255,9.8519,0.0031,0.0,0.0,0.0,18.103
1013CH,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CJ,0.65825,6.73845,0.0,0.0,0.0,0.0,1.0304
1013CK,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CL,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CM,0.8547,9.0807,0.0,0.0,0.0,0.0,1.2464
1013CN,0.8093,8.2378,0.0001,0.0,0.0,0.0,1.2863
1013CP,0.8093,8.2378,0.0001,0.0,0.0,0.0,1.2863
1013CR,0.4842,4.8024000000000004,0.44035,0.0,0.0,0.0,12.25225
1013CS,0.4618,4.3962,0.0,0.0,0.0,0.0,0.8144
1013CX,15.3752,110.6657,18.8095,0.3317,0.0,0.0,157.0611
1013CZ,2.1084,1.6006,29.1539,4.3285,0.0,0.0,29.1397
1013DA,1.1616,9.6517,0.0236,0.0,0.0,0.0,0.8946
1013DB,1.1616,9.6517,0.0236,0.0,0.0,0.0,0.8946
1013DC,1.1616,9.6517,0.0236,0.0,0.0,0.0,0.8946
1013DD,1.1616,9.6517,0.0236,0.0,0.0,0.0,0.8946
1013DP,1.1616,9.6517,0.0236,0.0,0.0,0.0,0.8946
1013DR,0.2428,6.9545,0.0,0.3806,0.0,0.0,0.0
1013DS,0.2428,6.9545,0.0,0.3806,0.0,0.0,0.0
1013DT,1.4602,8.3568,0.0,2.1063,0.0,0.0,0.0
1013DV,0.1119,5.2484,0.0,0.3741,0.0,0.0,0.0
1013DW,0.1119,5.2484,0.0,0.3741,0.0,0.0,0.0
1013DX,0.7860499999999999,6.8026,0.0,1.2402,0.0,0.0,0.0
1013DZ,1.4602,8.3568,0.0,2.1063,0.0,0.0,0.0
1013EA,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EB,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EC,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013ED,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EE,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EG,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EH,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EJ,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EK,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EL,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EM,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EN,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EP,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013ER,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013ES,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013ET,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EV,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EW,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EX,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013EZ,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GA,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GB,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GC,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GD,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GE,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GG,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GH,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GJ,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GK,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
1013GL,1.3637,7.8857,0.0,0.0,0.0,0.0,0.8756
