,PC6,bus_count,metro_count,tram_count,parking_count,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area,December 2022_EV,December 2022_hybrid,2022_0_to_10,2022_10_to_20,2022_20_to_30,2022_30_to_40,2022_40_to_50,2019.0_household,2019.0_income_1_to_40_percent,2019.0_income_41_to_80_percent,2019.0_income_81_to_100_percent,2019.0_income_average,2019.0_assets_1_to_40_percent,2019.0_assets_41_to_80_percent,2019.0_assets_81_to_100_percent,2019.0_assets_average,2019.0_Gemiddelde SES WOA totaalscore
18160,1081JA,0.0,0.0,0.0,0.0,4.8358,57.2586,0.0,7.0239,0.0,0.0592,5.7788,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18161,1081JH,0.0,0.0,0.0,0.0,7.6947,8.4485,0.9774,1.7893,0.0,0.2092,1.6575,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18162,1081JJ,0.0,0.0,0.0,0.0,7.6947,8.4485,0.9774,1.7893,0.0,0.2092,1.6575,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18163,1081KA,0.0,0.0,0.0,0.0,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18164,1081KB,0.0,0.0,0.0,0.0,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18165,1081KH,0.0,0.0,0.0,0.0,3.1729,0.9411,0.4347,15.7231,30.8754,27.2922,53.2701,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18166,1081KJ,0.0,0.0,0.0,0.0,5.4338,4.6948,0.7060500000000001,8.7562,15.4377,13.7507,27.4638,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18167,1081KM,0.0,0.0,0.0,0.0,7.6947,8.4485,0.9774,1.7893,0.0,0.2092,1.6575,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18168,1081LB,0.0,0.0,0.0,0.0,6.2113,25.0875,6.2819,6.1886,0.0,0.7792,1.7828,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18169,1081LD,0.0,0.0,0.0,0.0,6.2113,25.0875,6.2819,6.1886,0.0,0.7792,1.7828,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18170,1081LE,0.0,0.0,0.0,0.0,6.2113,25.0875,6.2819,6.1886,0.0,0.7792,1.7828,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18171,1081LG,0.0,0.0,0.0,0.0,6.2113,25.0875,6.2819,6.1886,0.0,0.7792,1.7828,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18172,1081LH,0.0,0.0,0.0,0.0,6.2113,25.0875,6.2819,6.1886,0.0,0.7792,1.7828,104.0,84.0,520.0,440.0,610.0,695.0,670.0,3000.0,40.0,29.6,30.4,54.1,42.0,24.9,33.1,55.2,0.066
18173,1082BA,0.0,0.0,0.0,0.0,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18174,1082BE,0.0,0.0,0.0,0.0,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18175,1082BV,0.0,0.0,0.0,0.0,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18176,1082DB,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18177,1082EJ,0.0,0.0,0.0,0.0,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18178,1082GC,0.0,0.0,0.0,0.0,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18179,1082GG,0.0,0.0,0.0,0.0,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18180,1082GT,0.0,0.0,0.0,0.0,3.6669,34.7477,0.0,11.99,0.0,0.0,3.9517,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18181,1082KX,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18182,1082KZ,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18183,1082LA,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18184,1082LB,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18185,1082LP,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18186,1082LS,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18187,1082LV,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18188,1082LW,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18189,1082LX,0.0,0.0,0.0,0.0,2.1937,39.491,0.0,2.3007,0.0,0.0,2.44,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18190,1082MD,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18191,1082MG,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18192,1082MJ,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18193,1082ML,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18194,1082MM,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18195,1082MV,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18196,1082NA,0.0,0.0,0.0,0.0,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18197,1082PP,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18198,1082PR,0.0,0.0,0.0,0.0,3.1571,11.824,5.478,0.0,0.0,0.0,1.2195,140.0,146.0,1180.0,830.0,2420.0,2915.0,1460.0,6700.0,34.2,34.0,31.7,56.2,45.8,32.0,22.2,49.2,0.159
18199,1083AB,0.0,0.0,0.0,0.0,6.6653,0.4214,0.0,42.343,0.0,0.8904,11.6712,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18200,1083AD,0.0,0.0,0.0,0.0,4.83225,21.110325,2.036175,6.2483,0.0,0.1012,1.7412,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18201,1083BA,0.0,0.0,0.0,0.0,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18202,1083BE,0.0,0.0,0.0,0.0,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18203,1083BZ,0.0,0.0,0.0,0.0,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18204,1083CD,0.0,0.0,0.0,0.0,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18205,1083CK,0.0,0.0,0.0,0.0,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18206,1083DG,0.0,0.0,0.0,0.0,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18207,1083GT,0.0,0.0,0.0,0.0,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18208,1083GV,0.0,0.0,0.0,0.0,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18209,1083HJ,0.0,0.0,0.0,0.0,1.7798000000000005,10.72185,3.11565,4.62745,0.0,0.2024,0.9947,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18210,1083HL,0.0,0.0,0.0,0.0,1.5172,11.3748,0.1254,0.0,0.0,0.0,0.8788,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18211,1083HR,0.0,0.0,0.0,0.0,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18212,1083HS,0.0,0.0,0.0,0.0,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18213,1083HT,0.0,0.0,0.0,0.0,2.0424,10.0689,6.1059,9.2549,0.0,0.4048,1.1106,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18214,1083HZ,0.0,0.0,0.0,0.0,6.6653,0.4214,0.0,42.343,0.0,0.8904,11.6712,516.0,114.0,585.0,515.0,1825.0,1255.0,765.0,4400.0,50.4,27.9,21.8,45.2,55.2,22.9,21.9,44.1,-0.125
18215,1086WE,0.0,0.0,0.0,0.0,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958,85.0,52.0,555.0,845.0,485.0,570.0,795.0,1600.0,32.8,29.8,37.3,59.6,45.5,22.6,31.9,51.1,0.238
18216,1086WG,0.0,0.0,0.0,0.0,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958,85.0,52.0,555.0,845.0,485.0,570.0,795.0,1600.0,32.8,29.8,37.3,59.6,45.5,22.6,31.9,51.1,0.238
18217,1086XW,0.0,0.0,0.0,0.0,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958,85.0,52.0,555.0,845.0,485.0,570.0,795.0,1600.0,32.8,29.8,37.3,59.6,45.5,22.6,31.9,51.1,0.238
18218,1087BX,0.0,0.0,0.0,0.0,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18219,1087BZ,0.0,0.0,0.0,0.0,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18220,1087EJ,0.0,0.0,0.0,0.0,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18221,1087GN,0.0,0.0,0.0,0.0,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18222,1087HM,0.0,0.0,0.0,0.0,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18223,1087HP,0.0,0.0,0.0,0.0,0.6148666666666667,2.8110666666666666,11.548866666666669,0.0309,0.0,0.0,12.813033333333331,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18224,1087VD,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18225,1087VH,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18226,1087VM,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18227,1087VR,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18228,1087VX,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18229,1087VZ,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18230,1087WE,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18231,1087WH,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18232,1087WJ,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18233,1087WM,0.0,0.0,0.0,0.0,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196,263.0,223.0,2750.0,3645.0,2150.0,3170.0,3575.0,7600.0,32.9,30.8,36.3,58.9,44.7,27.8,27.5,50.7,0.201
18234,1091DD,0.0,0.0,0.0,0.0,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18235,1091DW,0.0,0.0,0.0,0.0,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18236,1091EW,0.0,0.0,0.0,0.0,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18237,1091JA,0.0,0.0,0.0,0.0,0.896,11.0434,0.2484,0.0,0.0,0.0,0.0,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18238,1091JP,0.0,0.0,0.0,0.0,0.896,11.0434,0.2484,0.0,0.0,0.0,0.0,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18239,1091SM,0.0,0.0,0.0,0.0,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18240,1091SN,0.0,0.0,0.0,0.0,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18241,1091TL,0.0,0.0,0.0,0.0,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18242,1091TZ,0.0,0.0,0.0,0.0,0.896,11.0434,0.2484,0.0,0.0,0.0,0.0,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18243,1091XK,0.0,0.0,0.0,0.0,1.9345,15.5492,0.0,0.0,0.0,0.0,0.426,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18244,1091XL,0.0,0.0,0.0,0.0,1.9345,15.5492,0.0,0.0,0.0,0.0,0.426,80.0,55.0,1280.0,1330.0,3695.0,3730.0,1890.0,9800.0,48.6,27.4,24.0,46.8,59.2,24.7,16.1,40.4,-0.087
18245,1092AZ,0.0,0.0,0.0,0.0,1.5259,14.2579,0.0,0.0,0.0,0.0,0.0,45.0,32.0,790.0,765.0,1825.0,1825.0,1065.0,4900.0,50.8,28.0,21.2,44.6,61.7,23.1,15.2,39.0,-0.148
18246,1092CJ,0.0,0.0,0.0,0.0,1.5259,14.2579,0.0,0.0,0.0,0.0,0.0,45.0,32.0,790.0,765.0,1825.0,1825.0,1065.0,4900.0,50.8,28.0,21.2,44.6,61.7,23.1,15.2,39.0,-0.148
18247,1092CZ,0.0,0.0,0.0,0.0,1.5259,14.2579,0.0,0.0,0.0,0.0,0.0,45.0,32.0,790.0,765.0,1825.0,1825.0,1065.0,4900.0,50.8,28.0,21.2,44.6,61.7,23.1,15.2,39.0,-0.148
18248,1092SE,0.0,0.0,0.0,0.0,1.5259,14.2579,0.0,0.0,0.0,0.0,0.0,45.0,32.0,790.0,765.0,1825.0,1825.0,1065.0,4900.0,50.8,28.0,21.2,44.6,61.7,23.1,15.2,39.0,-0.148
18249,1093BA,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18250,1093BB,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18251,1093BH,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18252,1093CB,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18253,1093ES,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18254,1093EZ,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18255,1093HH,0.0,0.0,0.0,0.0,2.3982,15.0242,0.0,0.0,0.0,0.0,0.0,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18256,1093KH,0.0,0.0,0.0,0.0,5.6955,14.9779,1.0517,0.4803,0.0,0.0,0.6407,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18257,1093KL,0.0,0.0,0.0,0.0,5.6955,14.9779,1.0517,0.4803,0.0,0.0,0.6407,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18258,1093TX,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18259,1093VB,0.0,0.0,0.0,0.0,3.5021,16.2146,0.0,0.0,0.0,0.0,1.3909,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18260,1093VT,0.0,0.0,0.0,0.0,2.3982,15.0242,0.0,0.0,0.0,0.0,0.0,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18261,1093XS,0.0,0.0,0.0,0.0,2.3982,15.0242,0.0,0.0,0.0,0.0,0.0,38.0,28.0,820.0,730.0,2035.0,1865.0,1190.0,5700.0,52.7,27.4,20.0,43.5,61.5,22.7,15.9,39.4,-0.19
18262,1095KH,0.0,0.0,0.0,0.0,1.4598,0.3379,8.972,33.05,0.0,0.0,32.1826,62.0,60.0,1415.0,1400.0,3395.0,3070.0,1815.0,7400.0,57.5,27.0,15.5,39.2,68.3,22.0,9.7,34.2,-0.294
18263,1095MC,0.0,0.0,0.0,0.0,1.4447,7.5653,17.946,0.0,0.0,0.0,15.2343,62.0,60.0,1415.0,1400.0,3395.0,3070.0,1815.0,7400.0,57.5,27.0,15.5,39.2,68.3,22.0,9.7,34.2,-0.294
18264,1095MM,0.0,0.0,0.0,0.0,1.4447,7.5653,17.946,0.0,0.0,0.0,15.2343,62.0,60.0,1415.0,1400.0,3395.0,3070.0,1815.0,7400.0,57.5,27.0,15.5,39.2,68.3,22.0,9.7,34.2,-0.294
18265,1095PA,0.0,0.0,0.0,0.0,1.0547,3.654,27.3998,2.5878,0.0,0.0,13.954,62.0,60.0,1415.0,1400.0,3395.0,3070.0,1815.0,7400.0,57.5,27.0,15.5,39.2,68.3,22.0,9.7,34.2,-0.294
